age,family,income,education,ccavg,mortgage,secacc,cdacc,online,ccard,loan
39,2,39,3,0.8,0,0,0,0,0,0
25,4,20,1,1.0,0,0,0,0,1,0
29,4,104,3,1.8,0,0,0,0,1,0
40,2,51,2,1.1,131,0,0,1,0,0
36,3,154,1,6.4,0,1,0,0,0,1
33,1,38,1,1.33,115,0,0,0,0,0
51,2,12,1,0.4,0,0,0,0,1,0
35,1,28,3,0.6,0,0,0,0,1,0
54,2,33,3,0.4,0,0,0,1,0,0
29,4,31,2,1.5,0,0,0,0,0,0
32,1,44,2,1.8,192,0,0,1,0,0
37,4,49,3,2.0,192,0,0,0,0,0
55,2,134,1,0.3,0,0,0,0,0,0
30,4,182,3,0.8,94,0,0,1,0,1
49,1,114,1,0.3,286,0,0,1,0,0
51,1,90,2,2.8,0,0,0,1,1,0
65,4,105,3,1.7,0,1,0,1,0,0
32,3,58,1,2.0,90,0,0,1,0,0
29,4,53,3,2.1,0,0,0,1,0,0
46,4,15,3,0.6,0,1,0,1,0,0
64,1,103,3,0.8,0,0,0,1,1,0
27,4,58,2,1.8,154,0,1,1,1,0
50,1,83,2,2.67,0,0,1,1,1,0
33,1,125,3,4.3,0,0,0,1,0,1
38,3,61,3,0.9,0,0,0,0,0,0
38,3,69,2,2.33,0,0,0,0,0,0
37,1,89,3,1.5,0,0,0,1,0,0
46,4,70,1,2.9,0,0,0,0,1,0
31,2,39,2,1.0,0,0,0,0,0,0
35,4,41,2,1.2,0,0,0,1,0,0
50,2,148,1,0.4,508,0,0,0,0,0
45,3,38,2,0.6,148,0,0,1,0,0
30,1,95,3,3.9,146,0,0,0,1,1
60,2,129,1,6.0,0,0,0,0,0,0
31,4,84,2,1.8,0,1,0,1,0,0
60,3,29,2,1.3,0,0,0,0,0,0
36,2,30,3,0.8,0,0,0,1,0,0
64,2,90,3,0.0,134,0,0,0,0,0
29,1,150,1,0.8,0,0,0,0,1,0
58,4,15,2,0.9,0,0,0,0,0,0
59,4,13,2,0.9,0,0,0,0,0,0
58,2,9,3,0.2,0,0,0,1,0,0
35,4,24,3,1.1,0,0,0,0,0,0
43,3,41,2,2.2,0,0,0,1,0,0
33,4,25,1,1.0,0,0,0,1,1,0
54,4,49,2,2.8,0,1,0,0,0,0
38,3,58,3,0.9,128,0,0,0,1,0
38,2,141,1,0.0,0,0,0,1,1,0
57,4,50,1,2.1,211,0,0,0,0,0
34,3,61,1,2.0,0,0,0,0,1,0
52,1,65,1,1.2,0,0,0,1,1,0
50,1,112,1,0.3,229,0,0,0,0,0
60,3,19,3,0.3,0,0,0,1,0,0
26,1,23,2,0.1,0,0,0,0,0,0
56,1,60,3,2.2,0,0,0,0,0,0
39,4,30,1,0.3,0,1,0,0,1,0
45,4,144,1,5.4,210,0,0,1,0,1
30,4,118,3,3.0,0,0,0,1,0,1
37,2,194,1,0.0,0,0,0,0,0,0
45,3,109,1,1.1,0,0,0,0,0,0
48,1,174,1,2.4,0,0,0,1,0,0
65,1,34,3,1.1,119,0,0,1,1,0
46,3,84,2,0.7,0,0,0,1,0,0
40,1,41,2,2.0,0,0,0,0,1,0
33,3,92,1,1.6,0,0,0,0,0,0
40,1,19,3,0.75,116,0,0,0,0,0
60,3,55,2,0.5,172,0,0,0,0,0
51,4,22,2,0.5,0,0,0,1,1,0
41,1,155,1,7.0,0,0,0,0,0,0
37,4,72,3,2.0,0,1,0,0,0,0
35,1,81,2,2.7,0,0,0,1,0,0
35,1,30,1,1.7,0,1,0,0,1,0
46,4,54,1,2.9,189,0,0,1,1,0
60,3,60,1,2.5,0,0,0,1,0,0
51,1,68,2,1.5,0,0,0,0,0,0
31,4,65,2,2.2,126,0,0,1,0,0
30,3,31,2,1.0,142,0,0,0,0,0
32,1,169,3,6.5,272,1,1,1,0,1
53,1,139,3,0.9,0,0,0,0,0,1
33,1,29,3,0.6,0,0,0,0,0,0
40,2,43,2,1.1,0,0,0,0,1,0
57,2,80,1,2.8,0,0,0,1,1,0
51,1,43,2,1.3,123,0,0,1,0,0
30,2,194,1,4.5,0,0,0,0,1,0
41,2,24,3,0.8,0,1,0,1,0,0
54,2,32,3,0.6,0,0,0,1,1,0
42,3,153,1,5.6,416,0,0,0,0,1
30,1,30,3,0.4,0,0,0,1,1,0
60,3,165,1,5.6,0,0,0,0,1,1
56,3,64,2,0.3,0,0,0,0,1,0
63,4,15,2,0.6,83,0,0,0,0,0
56,3,70,2,0.3,0,0,0,0,0,0
39,3,32,3,2.0,0,0,0,1,0,0
29,2,128,2,4.1,209,0,0,1,0,1
28,1,84,3,2.9,102,1,1,0,1,0
41,2,62,3,2.2,0,0,0,1,1,0
28,3,33,2,1.0,0,0,0,0,1,0
49,1,65,1,0.0,0,0,0,1,0,0
30,4,33,2,1.5,85,0,0,0,0,0
63,1,15,2,0.8,115,0,0,1,0,0
45,3,45,2,1.0,0,0,0,1,0,0
40,2,132,1,3.9,0,0,0,1,0,0
28,3,29,2,0.1,0,0,0,1,0,0
62,1,65,2,0.0,0,0,0,1,0,0
38,2,52,2,2.4,147,0,0,0,0,0
32,2,64,1,0.1,0,0,0,1,1,0
58,2,73,3,2.3,224,0,0,1,1,0
33,1,20,3,0.67,0,0,0,0,0,0
60,2,44,1,0.3,192,0,0,1,0,0
34,1,79,1,2.5,0,0,0,1,0,0
38,2,104,2,1.8,79,0,0,0,0,0
44,1,88,1,4.7,0,0,0,0,0,0
56,3,51,3,2.0,0,0,0,1,0,0
37,3,61,2,0.9,0,0,0,0,0,0
45,2,23,3,0.1,91,0,1,1,1,0
44,2,38,3,2.1,95,0,0,1,0,0
37,3,75,2,2.6,0,1,0,0,0,0
47,4,42,1,0.1,0,0,0,1,1,0
51,4,45,1,0.1,0,0,0,1,1,0
63,3,59,2,0.5,0,0,0,1,0,0
61,2,130,3,2.6,0,0,0,0,0,1
43,2,9,3,0.0,96,0,0,1,1,0
41,3,62,3,0.9,0,0,0,0,0,0
59,1,202,1,4.7,553,0,0,0,0,0
29,1,162,1,4.3,0,0,0,0,1,0
32,3,93,1,1.6,79,0,0,1,0,0
64,1,145,1,0.9,0,0,0,0,0,0
50,1,99,1,4.6,368,1,1,0,1,1
35,1,148,3,5.8,0,0,0,1,0,1
34,3,154,2,5.4,0,0,0,1,0,1
58,2,149,1,6.0,0,0,0,1,1,0
41,1,69,3,1.5,78,0,0,1,0,0
37,2,30,1,0.3,146,0,0,0,0,0
35,2,48,2,1.0,0,0,0,1,0,0
45,1,42,3,0.3,0,0,0,1,0,0
53,2,132,1,0.3,403,0,0,0,0,0
53,3,81,2,1.7,193,0,0,1,0,0
54,4,60,2,3.8,0,0,0,1,1,0
28,4,45,2,1.7,95,0,0,0,0,0
58,1,70,3,1.4,0,0,0,0,0,0
47,4,71,1,2.9,0,0,0,1,0,0
24,4,28,3,1.0,0,0,0,0,0,0
27,2,83,1,0.2,0,0,0,0,1,0
42,1,131,1,3.4,0,0,0,0,1,0
50,1,82,1,0.0,0,0,0,1,1,0
41,1,79,3,4.0,225,0,0,1,0,0
46,4,51,3,1.9,0,0,0,0,0,0
46,2,111,1,6.3,0,0,0,0,1,0
51,1,93,1,0.3,0,0,0,1,0,0
59,4,73,3,2.3,0,0,0,0,0,0
58,2,24,2,0.5,0,0,0,1,0,0
37,3,64,2,0.9,0,0,0,1,0,0
39,3,104,1,1.0,242,0,0,1,0,0
47,4,38,3,1.9,0,0,0,1,0,0
51,1,191,1,8.1,0,1,0,1,0,0
64,4,53,3,1.67,0,0,0,0,1,0
59,4,74,3,2.3,0,0,0,0,0,0
55,4,21,3,0.7,0,1,0,1,0,0
57,3,80,3,1.6,144,0,0,1,1,0
59,4,41,1,2.5,174,0,0,0,0,0
42,1,79,3,3.7,0,1,0,0,1,0
34,3,141,2,6.9,260,0,0,1,0,1
41,3,32,2,1.0,0,0,0,0,1,0
43,3,38,3,2.0,0,0,0,1,0,0
53,3,85,2,1.8,0,0,0,1,0,0
47,2,93,3,0.8,107,0,0,0,0,0
49,1,140,3,1.9,0,0,0,0,1,1
35,4,69,2,2.2,0,0,0,0,1,0
52,2,32,2,2.0,0,0,0,0,1,0
53,4,61,1,0.9,177,0,0,0,0,0
48,1,125,1,2.4,0,0,0,1,0,0
35,4,30,2,1.0,0,1,0,0,0,0
52,2,104,2,2.4,0,0,0,1,1,0
60,1,24,1,0.1,0,0,0,0,0,0
33,1,22,2,0.4,0,0,0,0,0,0
38,2,59,2,2.4,0,0,0,0,0,0
29,1,120,2,4.1,0,1,1,0,1,1
35,2,164,1,0.0,500,0,0,0,0,0
26,4,60,1,1.6,0,0,1,1,1,0
48,3,43,2,1.9,0,0,0,1,0,0
43,3,70,1,2.33,0,1,0,0,0,0
60,2,51,1,2.8,0,0,0,1,0,0
27,4,59,1,1.6,0,0,0,1,0,0
38,4,129,3,0.3,75,0,0,1,0,1
40,2,22,2,1.4,0,0,0,1,1,0
38,4,29,2,0.4,0,0,0,1,0,0
50,1,18,3,0.4,0,0,0,1,0,0
38,3,65,3,0.5,0,0,0,1,0,0
34,4,65,1,1.3,0,0,0,0,1,0
42,1,38,1,0.2,0,1,0,0,0,0
60,2,110,1,2.0,0,0,0,1,0,0
62,1,22,2,1.5,111,0,0,1,0,0
59,2,43,1,0.3,0,0,0,0,1,0
49,4,30,1,0.6,0,0,0,0,0,0
49,2,134,1,6.3,0,0,0,1,0,0
36,3,32,1,1.3,0,0,0,0,0,0
33,1,139,1,4.3,0,0,0,0,0,0
43,2,45,1,0.7,0,0,0,0,0,0
53,3,62,2,3.0,0,1,0,0,0,0
57,4,51,2,1.7,103,0,0,1,0,0
53,1,93,3,0.8,313,0,0,0,0,0
60,1,122,1,1.3,0,0,0,0,0,0
34,1,45,1,1.33,0,0,0,0,0,0
51,1,179,1,8.1,0,1,0,1,0,0
36,3,64,1,2.8,205,0,0,0,1,0
63,2,41,1,1.1,0,0,0,0,0,0
37,2,58,3,0.6,0,0,0,0,1,0
57,4,64,1,2.2,0,0,0,1,0,0
52,3,28,2,1.7,0,0,0,0,0,0
38,1,21,3,0.67,0,0,0,1,0,0
61,1,60,2,2.8,0,0,0,1,0,0
31,2,78,1,0.2,0,0,0,0,1,0
39,3,59,3,0.5,0,0,0,0,0,0
38,3,59,3,0.5,0,1,1,1,1,0
46,4,83,2,1.4,0,0,0,1,1,0
48,1,128,1,5.7,0,1,0,0,0,0
58,1,95,1,2.6,0,0,0,1,0,0
50,4,160,3,4.3,410,0,0,0,0,1
67,4,78,3,2.4,0,1,0,0,0,0
36,2,184,2,5.1,0,0,0,0,0,1
30,3,30,1,1.0,0,0,0,1,0,0
58,2,51,3,1.6,123,0,0,1,0,0
43,1,35,3,0.6,0,0,0,0,0,0
31,4,74,3,4.0,0,0,0,0,0,0
37,4,43,2,1.2,0,1,0,0,0,0
49,2,23,2,1.0,0,0,0,1,1,0
27,4,20,1,0.4,99,0,0,1,0,0
50,1,112,1,0.6,0,0,0,0,0,0
46,3,74,2,0.7,0,0,0,1,1,0
49,2,65,3,0.4,232,0,0,0,1,0
29,2,124,1,0.2,0,0,0,0,1,0
55,3,65,1,2.5,0,0,0,0,0,0
61,3,73,3,2.0,285,0,0,0,0,0
45,2,8,3,0.1,0,0,0,0,1,0
33,3,53,1,2.3,76,0,0,1,0,0
63,3,131,3,2.6,229,0,0,1,0,1
32,4,13,1,0.3,0,1,1,1,1,0
42,1,60,1,2.4,98,0,0,1,0,0
51,1,45,2,1.6,82,0,0,1,0,0
44,2,39,3,2.1,119,0,0,0,0,0
33,4,78,2,2.0,0,0,0,0,0,0
39,3,43,3,0.5,0,0,0,1,0,0
56,2,31,1,0.3,109,1,1,1,1,0
28,3,118,2,2.4,161,0,0,0,0,1
43,3,82,1,0.1,0,0,0,1,0,0
30,3,112,1,2.5,0,0,0,1,0,0
34,1,10,2,0.4,0,0,0,1,0,0
26,2,18,3,0.9,95,0,0,0,0,0
58,3,72,2,0.3,0,0,0,1,0,0
43,4,72,3,0.2,0,0,0,1,0,0
40,1,78,1,5.2,0,0,0,1,0,0
54,3,78,2,1.8,0,0,0,0,0,0
44,1,30,3,0.5,0,0,0,1,0,0
54,3,45,1,1.4,0,0,0,0,1,0
39,2,80,1,0.4,0,0,0,0,0,0
59,1,174,1,4.7,0,0,0,1,1,0
53,2,51,3,3.2,0,0,0,1,0,0
32,1,181,1,6.0,0,0,1,1,1,0
40,4,78,2,1.4,194,0,0,1,1,0
54,3,79,3,1.6,0,0,0,0,0,0
27,1,119,1,5.4,118,0,0,1,0,0
63,4,49,2,1.2,109,1,1,1,1,0
26,3,83,2,3.9,0,0,0,1,0,1
33,1,100,2,2.7,126,0,0,1,0,0
43,3,70,1,2.33,0,0,0,1,0,0
57,3,52,2,0.5,0,0,0,1,0,0
26,4,12,1,1.0,0,0,0,1,0,0
55,4,82,3,1.3,219,0,0,0,1,0
30,2,34,2,0.3,0,0,0,1,1,0
63,4,112,3,2.4,0,0,0,1,1,0
55,3,42,3,1.0,0,0,0,1,0,0
35,2,83,1,2.2,0,0,0,0,0,0
45,1,142,2,1.4,0,0,0,1,0,1
47,2,199,1,6.67,0,0,0,1,0,0
31,4,29,2,1.5,121,0,0,1,1,0
56,3,70,3,1.4,273,0,0,1,1,0
49,2,25,3,0.7,0,0,0,1,0,0
53,2,84,1,1.1,0,0,0,1,0,0
62,3,81,1,4.4,0,0,0,0,1,0
63,2,15,1,0.4,0,0,0,0,0,0
26,3,54,3,0.3,0,0,0,1,0,0
59,4,108,2,3.8,304,0,0,1,0,1
40,4,83,1,2.67,0,0,0,1,1,0
42,1,62,3,0.7,170,0,1,1,1,0
29,2,134,1,3.3,204,0,0,0,0,0
40,3,75,1,2.33,79,0,0,0,0,0
31,2,109,2,2.0,341,0,0,0,1,0
35,2,152,1,3.0,0,0,0,1,0,0
62,4,83,3,2.4,0,1,0,0,0,0
51,4,52,3,1.8,0,0,0,1,0,0
32,2,31,3,2.0,0,0,0,1,1,0
27,3,135,3,2.7,449,0,0,0,1,1
62,1,98,1,0.9,151,0,0,1,0,0
66,4,14,2,0.6,0,0,0,0,0,0
53,4,64,1,2.6,0,0,0,1,1,0
49,2,109,1,6.8,0,0,0,0,0,0
65,1,118,1,1.3,333,0,1,1,1,0
30,4,80,2,2.2,0,1,0,1,0,0
60,3,51,3,1.4,0,0,0,0,0,0
30,4,115,2,3.8,0,0,0,1,0,1
54,1,83,1,2.4,0,0,0,1,0,0
54,1,90,1,0.3,0,0,0,1,0,0
37,4,28,1,1.7,0,1,1,1,0,0
32,2,82,1,2.5,221,0,0,1,1,0
51,3,24,1,0.4,0,0,0,1,1,0
46,2,71,1,1.7,0,0,0,1,1,0
41,1,80,1,0.3,0,0,0,0,0,0
62,4,109,3,1.7,0,0,0,1,0,0
54,1,140,1,2.9,0,0,0,1,0,0
52,4,39,2,0.2,0,1,0,1,0,0
51,1,39,2,1.2,98,0,0,1,0,0
24,3,50,2,2.4,0,1,0,0,0,0
61,2,31,1,0.3,0,0,0,1,0,0
55,3,35,3,1.0,144,0,0,1,1,0
37,4,44,1,0.2,0,0,0,0,1,0
64,1,35,3,0.5,0,0,0,1,0,0
34,2,20,1,0.3,106,0,0,1,1,0
31,4,10,2,0.7,0,0,0,1,0,0
42,4,83,3,2.0,0,0,0,1,0,0
47,2,203,1,8.8,0,0,0,1,0,0
29,3,84,1,0.8,0,0,0,0,0,0
34,4,41,1,0.8,0,0,0,0,0,0
36,2,164,1,7.8,0,0,0,1,1,0
34,2,152,1,6.5,0,0,0,0,0,0
26,4,62,1,1.6,0,1,0,0,0,0
48,4,12,1,1.0,89,0,0,0,0,0
47,4,28,1,0.6,0,0,0,1,0,0
39,1,52,1,2.0,0,0,0,0,1,0
62,3,19,2,1.3,97,0,0,1,0,0
34,3,35,1,1.3,0,0,0,0,0,0
43,4,28,1,0.3,96,0,0,1,0,0
55,3,70,2,2.0,0,0,0,1,1,0
65,1,140,1,0.9,0,0,0,0,0,0
26,4,102,3,2.3,0,0,0,0,0,0
57,4,50,3,2.0,0,0,0,1,0,0
32,3,61,1,2.3,205,0,0,1,1,0
35,2,188,2,3.7,259,0,0,1,0,1
63,4,178,3,9.0,0,0,0,0,0,1
49,4,44,2,0.9,194,0,0,1,0,0
23,4,12,1,1.0,0,1,0,0,1,0
30,4,69,1,3.4,188,0,0,0,1,0
43,1,132,1,5.0,0,0,0,0,0,0
39,2,128,1,3.9,196,0,0,1,0,0
31,4,44,1,0.8,122,0,0,1,0,0
65,1,44,3,0.5,0,0,0,1,1,0
34,2,34,3,2.0,0,1,0,1,0,0
37,2,132,1,3.9,0,0,0,0,0,0
62,2,158,1,2.1,0,0,0,0,1,0
33,1,83,1,0.1,0,0,0,1,0,0
48,1,28,3,1.4,75,0,0,1,0,0
33,3,131,3,2.2,0,1,0,0,0,1
45,3,31,2,0.5,0,0,0,1,1,0
44,4,40,2,0.0,0,0,0,1,0,0
37,2,71,1,1.8,127,1,0,0,0,0
31,2,42,3,2.0,0,0,0,1,0,0
56,3,35,2,0.1,114,0,0,0,0,0
30,2,81,1,0.2,0,0,0,1,0,0
61,2,91,1,2.0,0,0,0,1,0,0
32,4,129,2,5.2,0,0,0,0,1,1
51,1,75,1,2.7,0,0,0,0,0,0
26,4,54,2,0.6,230,0,0,0,0,0
31,1,43,1,1.5,0,0,0,0,0,0
43,4,94,2,1.1,0,0,0,0,0,0
57,4,84,3,1.3,0,0,0,0,1,0
42,1,34,2,2.0,0,1,0,0,0,0
48,4,15,1,0.8,0,0,0,1,0,0
46,2,99,3,3.8,194,0,0,1,0,0
33,1,15,2,0.4,82,1,1,1,1,0
45,4,83,3,2.0,0,0,0,1,0,0
31,4,83,3,1.8,0,0,0,1,0,0
42,1,143,1,1.7,0,1,0,1,0,0
56,4,81,3,2.6,0,0,0,1,0,0
63,1,39,2,1.9,0,0,0,0,0,0
42,2,158,2,0.4,277,0,0,0,1,1
50,1,62,3,1.4,0,0,0,0,0,0
31,2,64,1,0.1,0,0,0,1,1,0
65,1,29,2,1.5,0,0,0,0,0,0
60,3,64,1,2.5,0,0,0,1,0,0
34,4,21,2,0.7,0,0,0,1,0,0
62,2,142,3,2.8,0,0,0,0,1,1
56,3,64,1,2.5,0,0,0,0,0,0
51,4,40,1,1.8,0,1,0,0,1,0
44,3,61,2,2.7,0,0,0,0,0,0
41,1,44,3,0.3,0,0,0,0,0,0
43,3,78,2,2.67,161,0,0,1,1,0
25,2,25,3,0.9,0,0,0,0,0,0
40,2,125,1,1.9,0,0,0,0,1,0
53,2,63,3,1.0,0,0,0,1,0,0
54,1,54,3,1.6,185,0,0,1,0,0
36,2,92,1,0.0,184,0,0,0,0,0
26,2,119,1,0.6,381,0,0,1,1,0
35,1,40,2,2.4,0,0,0,1,0,0
29,1,41,1,1.0,0,0,0,0,0,0
35,2,81,1,0.0,0,0,0,1,1,0
28,3,101,1,2.5,270,0,0,0,0,0
48,4,25,2,0.5,0,0,0,0,0,0
46,1,55,2,1.5,0,1,0,0,0,0
31,1,43,3,2.1,166,0,0,0,1,0
40,2,98,2,1.8,98,0,0,1,0,0
27,4,112,3,2.3,402,0,0,1,1,0
32,4,69,3,4.0,102,0,0,1,0,0
67,4,79,2,1.7,215,0,1,1,1,0
24,2,118,1,7.2,0,1,0,1,0,0
45,3,81,2,2.67,251,0,0,1,1,0
26,1,19,2,0.1,121,0,0,1,0,0
42,2,139,3,2.9,0,0,0,1,0,1
65,3,63,2,0.5,0,0,0,1,0,0
59,2,102,1,1.4,0,0,0,1,0,0
30,4,40,2,1.7,0,0,0,1,0,0
32,1,44,1,0.3,81,0,0,1,1,0
36,3,59,1,2.0,216,0,0,0,0,0
48,2,224,1,6.67,0,0,1,1,1,0
56,2,64,3,2.3,0,0,0,0,0,0
44,2,129,1,3.3,0,0,0,1,0,0
60,1,43,1,1.4,0,0,0,1,1,0
51,3,12,1,0.4,0,1,1,1,1,0
34,3,53,2,2.6,0,0,0,1,0,0
45,2,39,3,2.1,0,0,0,0,1,0
47,1,65,1,0.0,0,0,0,0,0,0
29,1,18,3,0.4,94,0,0,1,1,0
52,1,55,3,1.6,0,0,0,0,0,0
61,1,60,3,2.5,0,0,0,1,0,0
40,2,42,1,0.3,187,0,0,1,0,0
24,3,44,2,0.1,0,0,0,0,0,0
33,2,111,1,1.3,0,0,0,1,0,0
33,1,62,1,1.0,0,0,0,1,0,0
52,2,44,3,0.8,148,0,0,0,1,0
40,1,69,3,1.5,0,0,0,0,0,0
45,3,62,3,0.8,172,0,0,1,0,0
27,1,35,2,1.8,0,0,0,0,0,0
38,1,91,1,2.8,0,0,0,1,1,0
50,1,12,1,0.2,96,0,0,0,0,0
41,3,89,1,0.1,292,0,0,1,0,0
60,4,65,2,1.7,0,1,0,1,0,0
64,2,179,3,4.5,400,0,0,0,0,1
34,2,82,3,1.5,0,1,1,1,1,0
30,1,48,1,1.2,0,0,0,1,0,0
31,4,20,2,1.5,0,0,0,1,0,0
41,1,91,3,2.8,330,1,0,1,0,0
61,2,122,1,6.0,0,0,0,1,0,0
42,1,22,3,1.4,0,0,0,1,0,0
48,2,43,1,1.3,0,0,0,1,0,0
59,4,38,1,1.7,0,0,0,0,1,0
57,3,61,1,2.67,0,0,0,1,0,0
37,4,33,2,0.4,0,0,0,0,0,0
53,1,145,1,2.9,345,0,0,0,0,0
53,1,170,1,1.0,0,0,0,1,0,0
26,3,55,2,0.7,0,0,0,1,0,0
39,1,40,3,2.5,0,0,0,1,0,0
35,2,68,1,0.0,126,0,0,0,1,0
59,3,53,1,2.5,0,0,0,1,0,0
43,3,63,3,0.8,0,1,0,0,0,0
39,2,123,1,2.2,92,0,0,0,1,0
49,2,13,1,0.0,0,0,0,1,0,0
47,4,12,1,0.2,102,0,0,0,1,0
41,2,53,1,2.5,102,0,0,1,0,0
57,1,79,2,2.7,294,0,0,1,1,0
42,1,89,2,0.1,170,0,0,1,0,0
61,1,188,2,9.3,0,0,0,0,0,1
56,3,62,3,1.4,0,0,0,1,0,0
29,3,123,3,5.6,428,0,0,1,0,1
25,3,40,2,2.4,0,0,0,1,0,0
32,4,119,3,5.0,0,0,0,1,0,1
37,4,123,2,3.1,253,0,1,1,1,1
31,1,23,2,0.4,0,0,0,1,1,0
38,1,62,3,1.5,255,0,0,1,0,0
40,3,69,1,2.1,106,0,0,1,0,0
61,2,124,1,3.9,0,1,0,0,1,0
50,4,52,3,0.1,0,0,0,0,0,0
32,2,134,1,3.1,0,0,0,0,0,0
62,1,58,2,0.8,0,0,0,0,0,0
62,3,45,2,0.5,200,0,0,1,1,0
40,4,75,2,1.1,0,0,0,1,0,0
59,4,23,2,0.4,78,0,0,0,0,0
43,3,123,1,1.3,0,0,0,1,0,1
62,3,48,1,2.2,0,0,0,0,0,0
48,1,145,1,0.3,140,0,0,1,0,0
29,1,31,3,1.0,0,0,0,0,0,0
58,3,38,3,2.2,0,0,0,1,0,0
43,4,78,3,1.9,0,0,0,0,0,0
39,2,94,1,1.9,0,0,0,1,0,0
33,1,84,3,2.9,0,0,0,1,0,0
40,1,22,3,0.6,0,0,0,1,0,0
28,4,78,1,0.2,0,0,0,1,1,0
38,3,75,2,2.33,0,0,0,1,0,0
65,3,71,1,2.2,0,0,0,0,1,0
35,1,24,3,0.5,0,0,0,1,1,0
29,2,112,1,4.33,0,0,0,1,1,0
61,1,53,2,2.8,167,0,0,1,0,0
46,1,41,3,0.5,0,0,0,0,0,0
50,1,25,2,0.5,0,0,0,1,0,0
60,4,42,2,2.5,194,0,0,1,0,0
54,3,51,2,1.0,113,1,1,1,1,0
43,2,19,2,0.3,0,0,0,1,0,0
38,2,90,1,0.0,258,1,1,1,1,0
46,4,89,2,1.4,0,0,0,1,0,0
64,3,22,1,0.5,0,1,1,1,1,0
24,1,119,1,1.5,0,0,0,1,0,0
39,4,93,3,3.6,0,0,0,1,0,1
34,4,18,1,0.3,0,0,0,0,0,0
65,1,32,3,1.1,120,0,0,1,0,0
38,3,182,3,2.6,0,0,1,1,1,1
62,2,19,3,0.2,0,0,0,1,1,0
59,1,85,3,3.4,0,0,1,0,1,1
49,4,90,2,1.4,0,1,0,1,0,0
57,2,59,1,3.7,134,0,0,1,0,0
64,1,84,1,2.0,0,0,0,0,0,0
47,2,95,2,3.9,0,0,0,0,0,1
30,3,13,3,0.9,0,0,0,1,0,0
42,4,88,1,0.8,0,0,0,1,1,0
53,2,34,3,0.6,0,0,0,1,1,0
50,4,11,3,0.6,0,0,0,0,1,0
62,4,80,2,1.7,0,0,0,0,0,0
34,1,41,1,1.33,0,0,0,0,1,0
47,2,90,3,0.8,0,0,0,0,0,0
62,3,93,3,3.0,0,0,1,1,1,1
61,4,81,2,1.9,0,0,0,0,0,0
59,2,60,1,2.8,0,0,0,1,0,0
47,3,39,2,0.6,0,0,0,1,1,0
65,3,22,2,0.7,0,0,0,0,0,0
56,2,32,1,0.8,79,1,0,1,0,0
56,1,28,3,1.2,0,0,0,1,0,0
31,2,35,2,1.0,0,0,0,0,1,0
61,3,154,3,7.5,351,0,1,1,1,1
42,2,189,1,7.6,0,0,0,1,0,0
44,4,40,3,1.9,84,0,0,0,0,0
47,2,88,2,1.7,0,0,0,1,0,0
30,2,124,1,0.6,0,0,0,1,0,0
62,2,23,3,0.3,0,0,0,0,0,0
56,4,23,1,0.7,0,0,0,1,1,0
25,2,139,1,2.0,0,0,0,0,1,0
53,4,173,1,2.7,427,0,0,1,0,1
26,4,42,3,1.3,153,0,0,1,0,0
59,1,161,1,2.9,160,0,0,0,1,0
62,3,28,2,0.7,0,0,0,1,0,0
58,4,191,3,5.2,194,0,0,0,1,1
40,2,42,1,0.3,106,0,0,0,1,0
35,4,81,3,4.0,0,0,0,1,0,0
51,3,175,1,0.7,312,0,0,0,0,1
41,3,82,1,0.1,0,0,0,1,0,0
51,1,53,3,1.8,0,0,0,0,1,0
27,3,142,1,5.5,0,0,0,0,0,1
46,4,42,3,1.9,0,0,0,1,0,0
46,4,64,1,2.9,189,0,0,0,0,0
31,2,90,1,1.3,0,1,0,1,0,0
58,1,44,2,0.8,0,0,0,0,0,0
42,1,29,3,0.3,0,0,0,1,0,0
59,2,93,1,1.6,0,0,0,0,1,0
54,3,69,3,1.4,132,0,0,1,0,0
35,2,82,2,1.7,0,0,0,1,1,0
34,2,180,3,6.5,0,0,1,1,0,1
46,2,13,3,0.7,0,0,0,1,0,0
52,1,72,1,0.0,178,0,0,0,0,0
55,3,54,1,1.7,0,0,0,1,0,0
34,1,104,1,4.6,0,0,0,1,1,0
57,2,44,2,1.9,157,0,0,0,0,0
45,1,40,1,0.2,0,1,1,1,1,0
29,2,190,1,4.5,246,0,0,1,1,0
49,4,64,1,2.6,0,0,0,1,1,0
36,2,9,2,0.3,99,1,0,0,0,0
57,4,38,2,0.7,0,0,0,1,0,0
25,3,72,3,2.6,0,0,0,1,0,0
43,1,82,1,5.2,79,0,0,1,0,0
27,2,48,3,1.6,119,1,0,1,0,0
54,4,82,3,2.6,294,0,0,0,0,0
53,2,14,2,1.0,83,0,0,0,0,0
55,1,162,1,2.9,0,0,0,1,1,0
43,2,54,1,1.7,0,0,0,1,0,0
35,2,90,1,0.0,0,0,0,0,0,0
59,4,64,1,1.7,0,0,0,0,0,0
42,3,65,3,2.1,0,0,0,1,1,0
51,2,113,1,6.3,0,0,0,0,0,0
57,2,38,3,2.1,0,0,0,0,0,0
39,1,65,3,1.5,0,0,0,0,0,0
53,4,39,3,1.5,0,0,0,1,0,0
31,2,174,1,6.7,0,0,0,1,1,0
33,2,59,3,1.75,0,0,0,1,0,0
38,2,43,1,1.7,0,0,0,1,0,0
47,2,24,3,0.1,0,0,0,0,1,0
63,1,50,2,0.0,166,0,0,0,0,0
44,1,68,3,3.7,0,0,0,1,0,0
